time,open,high,low,close
2020-02-21T08:00:00-05:00,0.87519,0.87603,0.87444,0.87578
2020-02-21T09:00:00-05:00,0.87578,0.87704,0.87497,0.87636
2020-02-21T10:00:00-05:00,0.87636,0.877045,0.87595,0.877
2020-02-21T11:00:00-05:00,0.877,0.87729,0.8765,0.87652
2020-02-21T12:00:00-05:00,0.87652,0.87688,0.87555,0.87569
2020-02-21T13:00:00-05:00,0.87569,0.87584,0.8753,0.87574
2020-02-21T14:00:00-05:00,0.87574,0.87603,0.87544,0.87592
2020-02-21T15:00:00-05:00,0.87592,0.87606,0.87552,0.87594
2020-02-21T16:00:00-05:00,0.87594,0.87662,0.87559,0.87617
2020-02-23T17:00:00-05:00,0.87617,0.87617,0.87298,0.87418
2020-02-23T18:00:00-05:00,0.87418,0.876,0.87408,0.87552
2020-02-23T19:00:00-05:00,0.87552,0.87698,0.87532,0.87612
2020-02-23T20:00:00-05:00,0.87612,0.87699,0.87547,0.87652
2020-02-23T21:00:00-05:00,0.87652,0.87703,0.87587,0.87597
2020-02-23T22:00:00-05:00,0.87597,0.87678,0.87552,0.87646
2020-02-23T23:00:00-05:00,0.87646,0.87692,0.87631,0.87678
2020-02-24T00:00:00-05:00,0.87678,0.87682,0.87558,0.87558
2020-02-24T01:00:00-05:00,0.87558,0.87602,0.87458,0.87494
2020-02-24T02:00:00-05:00,0.87494,0.87637,0.87476,0.87598
2020-02-24T03:00:00-05:00,0.87598,0.87668,0.8755,0.8765
2020-02-24T04:00:00-05:00,0.8765,0.87726,0.87595,0.8766
2020-02-24T05:00:00-05:00,0.8766,0.877085,0.87624,0.87654
2020-02-24T06:00:00-05:00,0.87654,0.87778,0.87651,0.87744
2020-02-24T07:00:00-05:00,0.87744,0.87767,0.87694,0.87742
2020-02-24T08:00:00-05:00,0.87742,0.87752,0.87632,0.87653
2020-02-24T09:00:00-05:00,0.87653,0.87746,0.87652,0.87699
2020-02-24T10:00:00-05:00,0.87699,0.878265,0.8767,0.87784
2020-02-24T11:00:00-05:00,0.87784,0.87835,0.87753,0.87823
2020-02-24T12:00:00-05:00,0.87823,0.87874,0.87788,0.87848
2020-02-24T13:00:00-05:00,0.87848,0.8786,0.87768,0.87796
2020-02-24T14:00:00-05:00,0.87796,0.87798,0.876775,0.87698
2020-02-24T15:00:00-05:00,0.87698,0.87789,0.87682,0.87732
2020-02-24T16:00:00-05:00,0.87732,0.87805,0.87697,0.878
2020-02-24T17:00:00-05:00,0.878,0.8781,0.87723,0.87732
2020-02-24T18:00:00-05:00,0.87732,0.87879,0.87732,0.87842
2020-02-24T19:00:00-05:00,0.87842,0.87984,0.87822,0.87862
2020-02-24T20:00:00-05:00,0.87862,0.87964,0.8785,0.87902
2020-02-24T21:00:00-05:00,0.87902,0.879685,0.87844,0.87954
2020-02-24T22:00:00-05:00,0.87954,0.87972,0.87894,0.87946
2020-02-24T23:00:00-05:00,0.87946,0.8797,0.87869,0.8787
2020-02-25T00:00:00-05:00,0.8787,0.87916,0.87862,0.87892
2020-02-25T01:00:00-05:00,0.87892,0.87998,0.87878,0.87966
2020-02-25T02:00:00-05:00,0.87966,0.87966,0.8779,0.87792
2020-02-25T03:00:00-05:00,0.87792,0.8789,0.87766,0.87816
2020-02-25T04:00:00-05:00,0.87816,0.87836,0.87694,0.8773
2020-02-25T05:00:00-05:00,0.8773,0.8781,0.87724,0.87782
2020-02-25T06:00:00-05:00,0.87782,0.87783,0.87683,0.87705
2020-02-25T07:00:00-05:00,0.87705,0.87724,0.87572,0.87574
2020-02-25T08:00:00-05:00,0.87574,0.8763,0.87514,0.87535
2020-02-25T09:00:00-05:00,0.87535,0.87601,0.87498,0.87548
2020-02-25T10:00:00-05:00,0.87548,0.877545,0.8753,0.87753
2020-02-25T11:00:00-05:00,0.87753,0.87803,0.87641,0.8765
2020-02-25T12:00:00-05:00,0.8765,0.87729,0.87639,0.87724
2020-02-25T13:00:00-05:00,0.87724,0.87736,0.87636,0.87659
2020-02-25T14:00:00-05:00,0.87659,0.87661,0.87572,0.87602
2020-02-25T15:00:00-05:00,0.87602,0.87702,0.87588,0.87693
2020-02-25T16:00:00-05:00,0.87693,0.8775,0.876555,0.87668
2020-02-25T17:00:00-05:00,0.87668,0.87713,0.87668,0.87692
2020-02-25T18:00:00-05:00,0.87692,0.87756,0.87612,0.87718
2020-02-25T19:00:00-05:00,0.87718,0.87741,0.87612,0.87626
2020-02-25T20:00:00-05:00,0.87626,0.87657,0.87576,0.87594
2020-02-25T21:00:00-05:00,0.87594,0.87756,0.87589,0.8767
2020-02-25T22:00:00-05:00,0.8767,0.87686,0.87604,0.8766
2020-02-25T23:00:00-05:00,0.8766,0.87666,0.87538,0.87569
2020-02-26T00:00:00-05:00,0.87569,0.87585,0.87512,0.87516
2020-02-26T01:00:00-05:00,0.87516,0.87532,0.87287,0.8739
2020-02-26T02:00:00-05:00,0.8739,0.87403,0.87334,0.87368
2020-02-26T03:00:00-05:00,0.87368,0.87466,0.87354,0.87424
2020-02-26T04:00:00-05:00,0.87424,0.87503,0.87402,0.87474
2020-02-26T05:00:00-05:00,0.87474,0.87499,0.87317,0.8739
2020-02-26T06:00:00-05:00,0.8739,0.874045,0.8732,0.87355
2020-02-26T07:00:00-05:00,0.87355,0.87395,0.87294,0.87372
2020-02-26T08:00:00-05:00,0.87372,0.87401,0.87263,0.87286
2020-02-26T09:00:00-05:00,0.87286,0.87388,0.8723,0.87249
2020-02-26T10:00:00-05:00,0.87249,0.87296,0.87158,0.8719
2020-02-26T11:00:00-05:00,0.8719,0.8734,0.87166,0.8734
2020-02-26T12:00:00-05:00,0.8734,0.87348,0.87286,0.87305
2020-02-26T13:00:00-05:00,0.87305,0.87378,0.87268,0.87359
2020-02-26T14:00:00-05:00,0.87359,0.8737,0.87301,0.87322
2020-02-26T15:00:00-05:00,0.87322,0.87326,0.87234,0.87263
2020-02-26T16:00:00-05:00,0.87263,0.87294,0.87214,0.8726
2020-02-26T17:00:00-05:00,0.8726,0.8735,0.87214,0.87338
2020-02-26T18:00:00-05:00,0.87338,0.87402,0.87316,0.87362
2020-02-26T19:00:00-05:00,0.87362,0.87416,0.87273,0.87375
2020-02-26T20:00:00-05:00,0.87375,0.87412,0.87339,0.87392
2020-02-26T21:00:00-05:00,0.87392,0.87502,0.87386,0.8747
2020-02-26T22:00:00-05:00,0.8747,0.87518,0.87446,0.87478
2020-02-26T23:00:00-05:00,0.87478,0.87488,0.87416,0.87454
2020-02-27T00:00:00-05:00,0.87454,0.87516,0.87395,0.87418
2020-02-27T01:00:00-05:00,0.87418,0.87444,0.87344,0.8742
2020-02-27T02:00:00-05:00,0.8742,0.875565,0.87412,0.87536
2020-02-27T03:00:00-05:00,0.87536,0.87633,0.87519,0.87626
2020-02-27T04:00:00-05:00,0.87626,0.8764,0.87542,0.87562
2020-02-27T05:00:00-05:00,0.87562,0.87692,0.87552,0.8767
2020-02-27T06:00:00-05:00,0.8767,0.877125,0.87587,0.87708
2020-02-27T07:00:00-05:00,0.87708,0.87823,0.87694,0.8782
2020-02-27T08:00:00-05:00,0.8782,0.87921,0.87776,0.87868
2020-02-27T09:00:00-05:00,0.87868,0.87979,0.87801,0.87908
2020-02-27T10:00:00-05:00,0.87908,0.87984,0.87812,0.87836
2020-02-27T11:00:00-05:00,0.87836,0.88002,0.87809,0.8791
2020-02-27T12:00:00-05:00,0.8791,0.87979,0.87858,0.87948
2020-02-27T13:00:00-05:00,0.87948,0.88024,0.87927,0.8799
2020-02-27T14:00:00-05:00,0.8799,0.88044,0.87958,0.8801
2020-02-27T15:00:00-05:00,0.8801,0.88094,0.87986,0.88054
2020-02-27T16:00:00-05:00,0.88054,0.88115,0.87938,0.87984
2020-02-27T17:00:00-05:00,0.87984,0.87996,0.87858,0.87995
2020-02-27T18:00:00-05:00,0.87995,0.88107,0.87988,0.881
2020-02-27T19:00:00-05:00,0.881,0.88178,0.88074,0.88116
2020-02-27T20:00:00-05:00,0.88116,0.88122,0.87968,0.87998
2020-02-27T21:00:00-05:00,0.87998,0.88084,0.87922,0.87923
2020-02-27T22:00:00-05:00,0.87923,0.87964,0.877795,0.87842
2020-02-27T23:00:00-05:00,0.87842,0.87868,0.87721,0.87734
2020-02-28T00:00:00-05:00,0.87734,0.87744,0.87628,0.87688
2020-02-28T01:00:00-05:00,0.87688,0.87695,0.87602,0.87686
2020-02-28T02:00:00-05:00,0.87686,0.87858,0.87686,0.8779
2020-02-28T03:00:00-05:00,0.8779,0.87934,0.87773,0.87884
2020-02-28T04:00:00-05:00,0.87884,0.87922,0.87756,0.8777
2020-02-28T05:00:00-05:00,0.8777,0.87828,0.87545,0.87554
2020-02-28T06:00:00-05:00,0.87554,0.87575,0.87432,0.87452
2020-02-28T07:00:00-05:00,0.87452,0.87572,0.87389,0.87502
2020-02-28T08:00:00-05:00,0.87502,0.87576,0.8732,0.8749
2020-02-28T09:00:00-05:00,0.8749,0.87532,0.87426,0.87506
2020-02-28T10:00:00-05:00,0.87506,0.87529,0.86405,0.86668
2020-02-28T11:00:00-05:00,0.86668,0.87205,0.86459,0.87103
2020-02-28T12:00:00-05:00,0.87103,0.87226,0.8702,0.87181
2020-02-28T13:00:00-05:00,0.87181,0.87242,0.87029,0.87108
2020-02-28T14:00:00-05:00,0.87108,0.87538,0.87046,0.87416
2020-02-28T15:00:00-05:00,0.87416,0.87582,0.87342,0.87442
2020-02-28T16:00:00-05:00,0.87442,0.87466,0.8713,0.87212
2020-03-01T17:00:00-05:00,0.87212,0.87212,0.86878,0.87059
2020-03-01T18:00:00-05:00,0.87059,0.87498,0.87056,0.87316
2020-03-01T19:00:00-05:00,0.87316,0.87368,0.87055,0.87154
2020-03-01T20:00:00-05:00,0.87154,0.87263,0.87148,0.87174
2020-03-01T21:00:00-05:00,0.87174,0.87341,0.87156,0.8719
2020-03-01T22:00:00-05:00,0.8719,0.87227,0.87041,0.8713
2020-03-01T23:00:00-05:00,0.8713,0.87137,0.87032,0.87051
2020-03-02T00:00:00-05:00,0.87051,0.87052,0.86944,0.8702
2020-03-02T01:00:00-05:00,0.8702,0.8713,0.87011,0.8708
2020-03-02T02:00:00-05:00,0.8708,0.87358,0.87067,0.87311
2020-03-02T03:00:00-05:00,0.87311,0.87548,0.87276,0.87348
2020-03-02T04:00:00-05:00,0.87348,0.8738,0.87257,0.87362
2020-03-02T05:00:00-05:00,0.87362,0.87464,0.87338,0.87376
2020-03-02T06:00:00-05:00,0.87376,0.87434,0.87261,0.87362
2020-03-02T07:00:00-05:00,0.87362,0.87487,0.87316,0.87389
2020-03-02T08:00:00-05:00,0.87389,0.87586,0.87323,0.87546
2020-03-02T09:00:00-05:00,0.87546,0.87654,0.87438,0.8744
2020-03-02T10:00:00-05:00,0.8744,0.87542,0.87206,0.8726
2020-03-02T11:00:00-05:00,0.8726,0.87361,0.86874,0.86995
2020-03-02T12:00:00-05:00,0.86995,0.871585,0.86956,0.87151
2020-03-02T13:00:00-05:00,0.87151,0.87292,0.87138,0.8719
2020-03-02T14:00:00-05:00,0.8719,0.87268,0.8713,0.87228
2020-03-02T15:00:00-05:00,0.87228,0.87264,0.869435,0.87033
2020-03-02T16:00:00-05:00,0.87033,0.87282,0.86974,0.87144
2020-03-02T17:00:00-05:00,0.87144,0.87185,0.8705,0.87094
2020-03-02T18:00:00-05:00,0.87094,0.87266,0.87094,0.87266
2020-03-02T19:00:00-05:00,0.87266,0.87274,0.87106,0.87146
2020-03-02T20:00:00-05:00,0.87146,0.87217,0.86864,0.86945
2020-03-02T21:00:00-05:00,0.86945,0.87036,0.869195,0.86952
2020-03-02T22:00:00-05:00,0.86952,0.8752,0.86883,0.87335
2020-03-02T23:00:00-05:00,0.87335,0.875,0.87261,0.87356
2020-03-03T00:00:00-05:00,0.87356,0.87434,0.872695,0.8732
2020-03-03T01:00:00-05:00,0.8732,0.87378,0.87294,0.8734
2020-03-03T02:00:00-05:00,0.8734,0.8757,0.87333,0.87542
2020-03-03T03:00:00-05:00,0.87542,0.87704,0.87506,0.87548
2020-03-03T04:00:00-05:00,0.87548,0.8764,0.8751,0.87621
2020-03-03T05:00:00-05:00,0.87621,0.8769,0.87584,0.87672
2020-03-03T06:00:00-05:00,0.87672,0.87814,0.87612,0.87807
2020-03-03T07:00:00-05:00,0.87807,0.87846,0.8762,0.87812
2020-03-03T08:00:00-05:00,0.87812,0.87897,0.8761,0.87821
2020-03-03T09:00:00-05:00,0.87821,0.88031,0.87817,0.87977
2020-03-03T10:00:00-05:00,0.87977,0.88602,0.87974,0.88328
2020-03-03T11:00:00-05:00,0.88328,0.88366,0.88094,0.88346
2020-03-03T12:00:00-05:00,0.88346,0.88415,0.88238,0.88363
2020-03-03T13:00:00-05:00,0.88363,0.88392,0.88205,0.88235
2020-03-03T14:00:00-05:00,0.88235,0.88308,0.88138,0.88244
2020-03-03T15:00:00-05:00,0.88244,0.88278,0.88176,0.88218
2020-03-03T16:00:00-05:00,0.88218,0.88252,0.88116,0.88116
2020-03-03T17:00:00-05:00,0.88116,0.88182,0.88045,0.88113
2020-03-03T18:00:00-05:00,0.88113,0.88189,0.88013,0.88064
2020-03-03T19:00:00-05:00,0.88064,0.88324,0.88063,0.88242
2020-03-03T20:00:00-05:00,0.88242,0.88348,0.88064,0.88104
2020-03-03T21:00:00-05:00,0.88104,0.88309,0.88104,0.88237
2020-03-03T22:00:00-05:00,0.88237,0.88243,0.88149,0.88208
2020-03-03T23:00:00-05:00,0.88208,0.88214,0.88052,0.88057
2020-03-04T00:00:00-05:00,0.88057,0.88154,0.88044,0.88108
2020-03-04T01:00:00-05:00,0.88108,0.88172,0.88034,0.8814
2020-03-04T02:00:00-05:00,0.8814,0.88266,0.88132,0.88216
2020-03-04T03:00:00-05:00,0.88216,0.88275,0.88156,0.88246
2020-03-04T04:00:00-05:00,0.88246,0.88342,0.88207,0.88331
2020-03-04T05:00:00-05:00,0.88331,0.88411,0.88288,0.88348
2020-03-04T06:00:00-05:00,0.88348,0.88484,0.88315,0.88446
2020-03-04T07:00:00-05:00,0.88446,0.88514,0.88386,0.88453
2020-03-04T08:00:00-05:00,0.88453,0.88528,0.88422,0.88423
2020-03-04T09:00:00-05:00,0.88423,0.88434,0.88122,0.88174
2020-03-04T10:00:00-05:00,0.88174,0.88741,0.88174,0.88704
2020-03-04T11:00:00-05:00,0.88704,0.88752,0.88643,0.88726
2020-03-04T12:00:00-05:00,0.88726,0.88749,0.88593,0.88619
2020-03-04T13:00:00-05:00,0.88619,0.88713,0.88578,0.88694
2020-03-04T14:00:00-05:00,0.88694,0.88696,0.88613,0.8864
2020-03-04T15:00:00-05:00,0.8864,0.88729,0.88637,0.88703
2020-03-04T16:00:00-05:00,0.88703,0.88728,0.88648,0.887
2020-03-04T17:00:00-05:00,0.887,0.88718,0.88634,0.88657
2020-03-04T18:00:00-05:00,0.88657,0.88748,0.88598,0.88732
2020-03-04T19:00:00-05:00,0.88732,0.88738,0.88602,0.88701
2020-03-04T20:00:00-05:00,0.88701,0.88704,0.88541,0.88622
2020-03-04T21:00:00-05:00,0.88622,0.88735,0.88584,0.88724
2020-03-04T22:00:00-05:00,0.88724,0.88744,0.88681,0.88682
2020-03-04T23:00:00-05:00,0.88682,0.8874,0.88655,0.88686
2020-03-05T00:00:00-05:00,0.88686,0.8875,0.8868,0.88733
2020-03-05T01:00:00-05:00,0.88733,0.88814,0.88728,0.88744
2020-03-05T02:00:00-05:00,0.88744,0.8891,0.88739,0.8884
2020-03-05T03:00:00-05:00,0.8884,0.88858,0.88765,0.8877
2020-03-05T04:00:00-05:00,0.8877,0.88891,0.8877,0.88886
2020-03-05T05:00:00-05:00,0.88886,0.88927,0.88808,0.88842
2020-03-05T06:00:00-05:00,0.88842,0.8886,0.88727,0.88808
2020-03-05T07:00:00-05:00,0.88808,0.88893,0.88758,0.88784
2020-03-05T08:00:00-05:00,0.88784,0.8887,0.8853,0.88553
2020-03-05T09:00:00-05:00,0.88553,0.88553,0.88349,0.88521
2020-03-05T10:00:00-05:00,0.88521,0.88532,0.88306,0.88508
2020-03-05T11:00:00-05:00,0.88508,0.88532,0.88378,0.88462
2020-03-05T12:00:00-05:00,0.88462,0.88536,0.88409,0.88524
2020-03-05T13:00:00-05:00,0.88524,0.88588,0.88492,0.88512
2020-03-05T14:00:00-05:00,0.88512,0.8855,0.88485,0.88514
2020-03-05T15:00:00-05:00,0.88514,0.88608,0.88454,0.88606
2020-03-05T16:00:00-05:00,0.88606,0.88746,0.88547,0.88684
2020-03-05T17:00:00-05:00,0.88684,0.88702,0.8859,0.88664
2020-03-05T18:00:00-05:00,0.88664,0.88735,0.88596,0.88605
2020-03-05T19:00:00-05:00,0.88605,0.88704,0.88481,0.88534
2020-03-05T20:00:00-05:00,0.88534,0.88534,0.88427,0.88446
2020-03-05T21:00:00-05:00,0.88446,0.8845,0.88268,0.88368
2020-03-05T22:00:00-05:00,0.88368,0.8848,0.88328,0.88466
2020-03-05T23:00:00-05:00,0.88466,0.88524,0.88452,0.8848
2020-03-06T00:00:00-05:00,0.8848,0.88509,0.88414,0.88442
2020-03-06T01:00:00-05:00,0.88442,0.8865,0.88433,0.8859
2020-03-06T02:00:00-05:00,0.8859,0.88746,0.88568,0.8873
2020-03-06T03:00:00-05:00,0.8873,0.88946,0.887,0.88878
2020-03-06T04:00:00-05:00,0.88878,0.89075,0.8882,0.88954
2020-03-06T05:00:00-05:00,0.88954,0.89136,0.88924,0.89019
2020-03-06T06:00:00-05:00,0.89019,0.89204,0.88992,0.89077
2020-03-06T07:00:00-05:00,0.89077,0.89119,0.88998,0.89015
2020-03-06T08:00:00-05:00,0.89015,0.89024,0.88827,0.88956
2020-03-06T09:00:00-05:00,0.88956,0.89134,0.88904,0.89047
2020-03-06T10:00:00-05:00,0.89047,0.8925,0.8898,0.89
2020-03-06T11:00:00-05:00,0.89,0.8918,0.89,0.89044
2020-03-06T12:00:00-05:00,0.89044,0.89076,0.88936,0.88962
2020-03-06T13:00:00-05:00,0.88962,0.89014,0.88898,0.8891
2020-03-06T14:00:00-05:00,0.8891,0.8915,0.88902,0.89142
2020-03-06T15:00:00-05:00,0.89142,0.89184,0.89032,0.89044
2020-03-06T16:00:00-05:00,0.89044,0.89254,0.89035,0.89091
2020-03-08T17:00:00-04:00,0.89091,0.89667,0.89091,0.89658
2020-03-08T18:00:00-04:00,0.89658,0.90032,0.89635,0.89996
2020-03-08T19:00:00-04:00,0.89996,0.90164,0.89854,0.90092
2020-03-08T20:00:00-04:00,0.90092,0.90118,0.89942,0.89956
2020-03-08T21:00:00-04:00,0.89956,0.89985,0.86764,0.88646
2020-03-08T22:00:00-04:00,0.88646,0.89744,0.88374,0.89417
2020-03-08T23:00:00-04:00,0.89417,0.89568,0.8879,0.88893
2020-03-09T00:00:00-04:00,0.88893,0.89268,0.88812,0.89111
2020-03-09T01:00:00-04:00,0.89111,0.89446,0.88996,0.89162
2020-03-09T02:00:00-04:00,0.89162,0.8928,0.89077,0.89172
2020-03-09T03:00:00-04:00,0.89172,0.89595,0.89099,0.89364
2020-03-09T04:00:00-04:00,0.89364,0.89781,0.89182,0.89714
2020-03-09T05:00:00-04:00,0.89714,0.89812,0.89494,0.8964
2020-03-09T06:00:00-04:00,0.8964,0.90086,0.89576,0.89994
2020-03-09T07:00:00-04:00,0.89994,0.90339,0.89926,0.9028
2020-03-09T08:00:00-04:00,0.9028,0.9034,0.90026,0.9016
2020-03-09T09:00:00-04:00,0.9016,0.90174,0.89684,0.8976
2020-03-09T10:00:00-04:00,0.8976,0.90604,0.89757,0.90358
2020-03-09T11:00:00-04:00,0.90358,0.9052,0.90006,0.90032
2020-03-09T12:00:00-04:00,0.90032,0.90098,0.89814,0.89984
2020-03-09T13:00:00-04:00,0.89984,0.90013,0.89802,0.89844
2020-03-09T14:00:00-04:00,0.89844,0.90031,0.89688,0.89926
2020-03-09T15:00:00-04:00,0.89926,0.90256,0.89922,0.90083
2020-03-09T16:00:00-04:00,0.90083,0.90329,0.89999,0.90255
2020-03-09T17:00:00-04:00,0.90255,0.90294,0.9017,0.90224
2020-03-09T18:00:00-04:00,0.90224,0.90331,0.90188,0.90234
2020-03-09T19:00:00-04:00,0.90234,0.9024,0.9001,0.90136
2020-03-09T20:00:00-04:00,0.90136,0.90212,0.89792,0.89894
2020-03-09T21:00:00-04:00,0.89894,0.90008,0.89586,0.89662
2020-03-09T22:00:00-04:00,0.89662,0.89692,0.89482,0.89651
2020-03-09T23:00:00-04:00,0.89651,0.89756,0.89592,0.8973
2020-03-10T00:00:00-04:00,0.8973,0.89878,0.89552,0.8958
2020-03-10T01:00:00-04:00,0.8958,0.89604,0.89219,0.89311
2020-03-10T02:00:00-04:00,0.89311,0.8942,0.89209,0.89302
2020-03-10T03:00:00-04:00,0.89302,0.8957,0.89298,0.8953
2020-03-10T04:00:00-04:00,0.8953,0.89936,0.8953,0.89824
2020-03-10T05:00:00-04:00,0.89824,0.8995,0.89725,0.89866
2020-03-10T06:00:00-04:00,0.89866,0.89868,0.89446,0.89505
2020-03-10T07:00:00-04:00,0.89505,0.89694,0.89461,0.8955
2020-03-10T08:00:00-04:00,0.8955,0.89745,0.89444,0.89472
2020-03-10T09:00:00-04:00,0.89472,0.89816,0.89374,0.89497
2020-03-10T10:00:00-04:00,0.89497,0.89808,0.89436,0.897
2020-03-10T11:00:00-04:00,0.897,0.89927,0.89129,0.89129
2020-03-10T12:00:00-04:00,0.89129,0.89416,0.89104,0.89154
2020-03-10T13:00:00-04:00,0.89154,0.89319,0.89108,0.89275
2020-03-10T14:00:00-04:00,0.89275,0.89278,0.89007,0.89151
2020-03-10T15:00:00-04:00,0.89151,0.89162,0.88984,0.89102
2020-03-10T16:00:00-04:00,0.89102,0.8941,0.89076,0.89278
2020-03-10T17:00:00-04:00,0.89278,0.893,0.88941,0.89144
2020-03-10T18:00:00-04:00,0.89144,0.89337,0.89093,0.89225
2020-03-10T19:00:00-04:00,0.89225,0.89346,0.89096,0.89188
2020-03-10T20:00:00-04:00,0.89188,0.89302,0.89093,0.89152
2020-03-10T21:00:00-04:00,0.89152,0.89318,0.89022,0.89244
2020-03-10T22:00:00-04:00,0.89244,0.89318,0.89129,0.89146
2020-03-10T23:00:00-04:00,0.89146,0.8928,0.89077,0.89189
2020-03-11T00:00:00-04:00,0.89189,0.89218,0.89074,0.8918
2020-03-11T01:00:00-04:00,0.8918,0.89205,0.89032,0.89092
2020-03-11T02:00:00-04:00,0.89092,0.89346,0.8908,0.8932
2020-03-11T03:00:00-04:00,0.8932,0.89437,0.89178,0.89343
2020-03-11T04:00:00-04:00,0.89343,0.89478,0.89288,0.89341
2020-03-11T05:00:00-04:00,0.89341,0.89486,0.89312,0.8937
2020-03-11T06:00:00-04:00,0.8937,0.89435,0.89308,0.89318
2020-03-11T07:00:00-04:00,0.89318,0.89628,0.89291,0.8961
2020-03-11T08:00:00-04:00,0.8961,0.89737,0.89554,0.89606
2020-03-11T09:00:00-04:00,0.89606,0.89758,0.895,0.89754
2020-03-11T10:00:00-04:00,0.89754,0.89816,0.89615,0.89793
2020-03-11T11:00:00-04:00,0.89793,0.89821,0.89214,0.89534
2020-03-11T12:00:00-04:00,0.89534,0.89578,0.89374,0.89533
2020-03-11T13:00:00-04:00,0.89533,0.89646,0.89519,0.89556
2020-03-11T14:00:00-04:00,0.89556,0.89663,0.8942,0.89496
2020-03-11T15:00:00-04:00,0.89496,0.89506,0.8919,0.89206
2020-03-11T16:00:00-04:00,0.89206,0.89457,0.89168,0.89322
2020-03-11T17:00:00-04:00,0.89322,0.89479,0.8932,0.89421
2020-03-11T18:00:00-04:00,0.89421,0.89432,0.89148,0.89252
2020-03-11T19:00:00-04:00,0.89252,0.89343,0.89162,0.89216
2020-03-11T20:00:00-04:00,0.89216,0.89359,0.89108,0.89161
2020-03-11T21:00:00-04:00,0.89161,0.89329,0.89062,0.89175
2020-03-11T22:00:00-04:00,0.89175,0.89306,0.89024,0.89094
2020-03-11T23:00:00-04:00,0.89094,0.8923,0.89058,0.89062
2020-03-12T00:00:00-04:00,0.89062,0.89096,0.88922,0.88989
2020-03-12T01:00:00-04:00,0.88989,0.89066,0.88974,0.89054
2020-03-12T02:00:00-04:00,0.89054,0.89097,0.88749,0.88805
2020-03-12T03:00:00-04:00,0.88805,0.88916,0.88726,0.88824
2020-03-12T04:00:00-04:00,0.88824,0.88863,0.88578,0.88591
2020-03-12T05:00:00-04:00,0.88591,0.88612,0.88372,0.88394
2020-03-12T06:00:00-04:00,0.88394,0.88542,0.88192,0.88356
2020-03-12T07:00:00-04:00,0.88356,0.88435,0.88061,0.88228
2020-03-12T08:00:00-04:00,0.88228,0.88275,0.87822,0.87848
2020-03-12T09:00:00-04:00,0.87848,0.87991,0.87416,0.87526
2020-03-12T10:00:00-04:00,0.87526,0.87622,0.87198,0.87395
2020-03-12T11:00:00-04:00,0.87395,0.87413,0.86808,0.87092
2020-03-12T12:00:00-04:00,0.87092,0.87403,0.8706,0.87324
2020-03-12T13:00:00-04:00,0.87324,0.8778,0.87176,0.87694
2020-03-12T14:00:00-04:00,0.87694,0.87762,0.87452,0.87558
2020-03-12T15:00:00-04:00,0.87558,0.87606,0.87351,0.87412
2020-03-12T16:00:00-04:00,0.87412,0.87756,0.86596,0.86828
2020-03-12T17:00:00-04:00,0.86828,0.87873,0.86799,0.87727
2020-03-12T18:00:00-04:00,0.87727,0.87841,0.8719,0.87522
2020-03-12T19:00:00-04:00,0.87522,0.87596,0.87354,0.87503
2020-03-12T20:00:00-04:00,0.87503,0.8766,0.8735,0.8763
2020-03-12T21:00:00-04:00,0.8763,0.88121,0.87616,0.8787
2020-03-12T22:00:00-04:00,0.8787,0.87946,0.87666,0.87687
2020-03-12T23:00:00-04:00,0.87687,0.87763,0.87438,0.8767
2020-03-13T00:00:00-04:00,0.8767,0.8793,0.87526,0.87586
2020-03-13T01:00:00-04:00,0.87586,0.87774,0.87422,0.87474
2020-03-13T02:00:00-04:00,0.87474,0.87582,0.87284,0.87337
2020-03-13T03:00:00-04:00,0.87337,0.87465,0.86868,0.86986
2020-03-13T04:00:00-04:00,0.86986,0.87247,0.86936,0.86998
2020-03-13T05:00:00-04:00,0.86998,0.87214,0.86895,0.86906
2020-03-13T06:00:00-04:00,0.86906,0.87108,0.86836,0.87016
2020-03-13T07:00:00-04:00,0.87016,0.87254,0.86947,0.871
2020-03-13T08:00:00-04:00,0.871,0.87417,0.87053,0.87078
2020-03-13T09:00:00-04:00,0.87078,0.87468,0.86983,0.87276
2020-03-13T10:00:00-04:00,0.87276,0.87471,0.87064,0.87447
2020-03-13T11:00:00-04:00,0.87447,0.8746,0.86029,0.86188
2020-03-13T12:00:00-04:00,0.86188,0.8626,0.8567,0.85834
2020-03-13T13:00:00-04:00,0.85834,0.85872,0.8545,0.85782
2020-03-13T14:00:00-04:00,0.85782,0.86151,0.85529,0.85531
2020-03-13T15:00:00-04:00,0.85531,0.86356,0.85348,0.86203
2020-03-13T16:00:00-04:00,0.86203,0.86207,0.85198,0.85593
2020-03-15T17:00:00-04:00,0.85593,0.8686,0.85362,0.85868
2020-03-15T18:00:00-04:00,0.85868,0.86318,0.84531,0.8542
2020-03-15T19:00:00-04:00,0.8542,0.86102,0.85117,0.85198
2020-03-15T20:00:00-04:00,0.85198,0.8567,0.85014,0.85156
2020-03-15T21:00:00-04:00,0.85156,0.85244,0.84335,0.8479
2020-03-15T22:00:00-04:00,0.8479,0.85195,0.8468,0.85111
2020-03-15T23:00:00-04:00,0.85111,0.85594,0.8506,0.85406
2020-03-16T00:00:00-04:00,0.85406,0.8566,0.85393,0.8559
2020-03-16T01:00:00-04:00,0.8559,0.85691,0.8533,0.85572
